category,Project_Nr,Link,updates,updates_downloaded,save_path
technology,1609202381,"https://www.kickstarter.com/projects/colido/colido-3d-pen-maximize-safety-in-3d-printing-pen?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1707719288,"https://www.kickstarter.com/projects/1707719288/video-variants-experimental-film-workshop?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1339250125,"https://www.kickstarter.com/projects/holi/the-holi-project-indias-festival-of-color?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,thirdcontact_12,"https://www.kickstarter.com/projects/thirdcontact/silent-eye-episode-3-the-unlocking-thought?ref=discovery_category_popular
",4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1954191598,"https://www.kickstarter.com/projects/1954191598/dead-dixie-california?ref=discovery_category_popular
",8,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,656750489,"https://www.kickstarter.com/projects/1617889803/tomorrow-an-animated-drama-pilot?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,2131616093,"https://www.kickstarter.com/projects/2131616093/web-series-not-suitable-for-children-season-1-epis?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,1338644467,"https://www.kickstarter.com/projects/1185840938/buttonup-11-forget-fridge-magnets?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,thhon,"https://www.kickstarter.com/projects/thhon/help-finish-the-devils-hand?ref=discovery_category_popular
",11,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,1503591897,"https://www.kickstarter.com/projects/1588988462/murder-house-tampas-scariest-haunted-attraction-1?ref=discovery_category_popular
",8,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
technology,698702953,"https://www.kickstarter.com/projects/1167066882/omnimaker-modular-rapid-prototype-machines?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1029235966_0,"https://www.kickstarter.com/projects/1029235966/sommar-och-en-javla-massa-trubbel?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,786261993,"https://www.kickstarter.com/projects/786261993/the-light-in-her-eyes?ref=discovery_category_popular
",12,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,samuraisnacks,https://www.kickstarter.com/projects/samuraisnacks/fantasy-inn?ref=discovery_category_popular,5,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,958775860,"https://www.kickstarter.com/projects/856017838/affirmation-flameless-candles-with-remote-control?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,1207985211,"https://www.kickstarter.com/projects/1349664830/not-the-gnomes?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,530096656,"https://www.kickstarter.com/projects/962039847/ralphie-the-movie?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1860563131,"https://www.kickstarter.com/projects/512105658/the-zombie-documentary?ref=discovery_category_popular
",5,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,techgadget,"https://www.kickstarter.com/projects/techgadget/3c-1a-worlds-smallest-and-lightest-100w-gan-charger?ref=discovery_category_popular
",4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,frankfox_3,"https://www.kickstarter.com/projects/frankfox/brite-bits-micro-breakout-boards-for-leds?ref=discovery_category_popular
",18,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1433497967,"https://www.kickstarter.com/projects/256295606/the-okichitaw-project-indigenous-martial-arts-vide?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,227576774,"https://www.kickstarter.com/projects/yot-media/yottm-brings-artists-writers-and-lovers-closer?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1842196271,"https://www.kickstarter.com/projects/dvam/how-to-get-swagger?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1092047398,"https://www.kickstarter.com/projects/secretsofthedesert/secrets-of-the-desert-a-documentary-on-ufos-and?ref=discovery_category_popular
",5,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,146616486,https://www.kickstarter.com/projects/146616486/switch?ref=discovery_category_popular,12,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,1469711885,"https://www.kickstarter.com/projects/1469711885/the-pro-brewers-siphon-a-home-brewing-essential-to?ref=discovery_category_popular
",42,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,1791560494,"https://www.kickstarter.com/projects/372299707/the-pipe?ref=discovery_category_popular
",6,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,whoismrrobotics,"https://www.kickstarter.com/projects/whoismrrobotics/robby-a-french-evolutive-robot-enhancing-curiosity?ref=discovery_category_popular
",10,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,thecore,"https://www.kickstarter.com/projects/thecore/fivis-weak-core-bad-posture-and-back-pain-relief-solution?ref=discovery_category_popular
",8,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,199848383,"https://www.kickstarter.com/projects/199848383/u-boost-first-breast-pump-booster-for-improved-lac?ref=discovery_category_popular
",11,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,marlavaniegos,"https://www.kickstarter.com/projects/marlavaniegos/perros-muertos?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,lenswithaview,"https://www.kickstarter.com/projects/lenswithaview/standing-in-the-stars-the-peter-mayhew-story?ref=discovery_category_popular
",33,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,12550430,"https://www.kickstarter.com/projects/730523460/strike-finder-touch-the-worlds-most-advanced-trigg?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,904155934,"https://www.kickstarter.com/projects/904155934/disremember-sci-fi-horror-short?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,882388634,"https://www.kickstarter.com/projects/882388634/boldr-odyssey-automatic-watch-dive-into-the-next-j?ref=discovery_category_popular
",15,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,zlindee,"https://www.kickstarter.com/projects/zlindee/circuit-breakers-independent-short-film?ref=discovery_category_popular
",4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,gotyou,https://www.kickstarter.com/projects/gotyou/got-you-an-emerson-college-bfa-short-film?ref=discovery_category_popular,5,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,295036078,"https://www.kickstarter.com/projects/295036078/chodo-jubun?ref=discovery_category_popular
",48,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,1311014185,"https://www.kickstarter.com/projects/1311014185/outside-the-box-pilot-episode?ref=discovery_category_popular
",7,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,35472547,"https://www.kickstarter.com/projects/35472547/dont-kill-eli-a-travel-show-that-you-control?ref=discovery_category_popular
",11,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1270035214,"https://www.kickstarter.com/projects/sincerelysuter/experience-curve-the-web-series?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,270295400,"https://www.kickstarter.com/projects/270295400/stow-small-and-chic-storage-for-your-travels?ref=discovery_category_popular
",14,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,hamstervalhalla,"https://www.kickstarter.com/projects/hamstervalhalla/the-lord-of-catan?ref=discovery_category_popular
",54,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,249150692,"https://www.kickstarter.com/projects/896337136/v-for-valhalla-the-goddess-of-thunder?ref=discovery_category_popular
",11,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,384985444,https://www.kickstarter.com/projects/384985444/departures-a-short-film?ref=discovery_category_popular,14,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,circle-movie,"https://www.kickstarter.com/projects/circle-movie/circle-0?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,findrs,"https://www.kickstarter.com/projects/findrs/delight-the-intelligent-bike-light?ref=discovery_category_popular
",7,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,909708899,"https://www.kickstarter.com/projects/476002076/eco-friendly-mosquito-killer-the-elimifly?ref=discovery_category_popular
",13,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,rinsekit,"https://www.kickstarter.com/projects/rinsekit/rinsekit-the-revolutionary-portable-shower?ref=discovery_category_popular
",14,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,271975245,"https://www.kickstarter.com/projects/davidbyrne/tinkle-trainer-stop-sitting-on-pee-and-falling-int?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,danriesser_0,https://www.kickstarter.com/projects/danriesser/stomping-ground-feature-film-finishing-funds?ref=discovery_category_popular,23,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,126768910,"https://www.kickstarter.com/projects/blackanchor/aasgard-42l-backpack?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
design,684850861,"https://www.kickstarter.com/projects/857595530/fire-lights?ref=discovery_category_popular
",6,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
design,freddeakin,"https://www.kickstarter.com/projects/freddeakin/lemon-jellys-lost-horizons-poster?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
design,449163977,"https://www.kickstarter.com/projects/449163977/galileo-your-ios-in-motion?ref=discovery_category_popular
",55,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,55371502,"https://www.kickstarter.com/projects/2094037789/southern-like-me-0?ref=discovery_category_popular
",5,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,21toys,"https://www.kickstarter.com/projects/21toys/the-failure-toy-teaching-the-f-word-to-all-ages?ref=discovery_category_popular
",11,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,wolfconnection,"https://www.kickstarter.com/projects/wolfconnection/wolf-connection-and-the-13-grandmothers-documentar?ref=discovery_category_popular
",6,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,lamothe,"https://www.kickstarter.com/projects/lamothe/missing-kenley?ref=discovery_category_popular
",9,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1262600636,"https://www.kickstarter.com/projects/1186647220/copy-that-a-comedy-about-magic-love-and-toner?ref=discovery_category_popular
",10,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,5856088,"https://www.kickstarter.com/projects/5856088/new-japanese-film-plastic-love-story-international?ref=discovery_category_popular
",23,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,2109605824,"https://www.kickstarter.com/projects/493251093/the-my-oppression-card-project?ref=discovery_category_popular
",7,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
technology,493547869,"https://www.kickstarter.com/projects/1520902870/canadian-smalltalk-competition?ref=discovery_category_popular
",5,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
design,901931860,"https://www.kickstarter.com/projects/901931860/astro-core-motion-control-made-simple?ref=discovery_category_popular
",31,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
design,584049382,"https://www.kickstarter.com/projects/584049382/atlas-iii-fidget-spinner?ref=discovery_category_popular
",5,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
technology,2037069040,"https://www.kickstarter.com/projects/2037069040/oceana-high-school-maker-club-requesting-a-3d-prin?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1020465066,"https://www.kickstarter.com/projects/neilpaulcummins/the-need-for-geoengineering?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,stiglodesign,"https://www.kickstarter.com/projects/stiglodesign/stiglo-the-lightest-bag-youll-ever-love?ref=discovery_category_popular
",10,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,291332117,"https://www.kickstarter.com/projects/idyllwildust/idyllwild-under-the-spirit-of-tahquitz?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,shortpajamas,"https://www.kickstarter.com/projects/shortpajamas/short-pajamas-2014?ref=discovery_category_popular
",19,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
